_id,id,type,data
62cc1f9ab41dcd4b1beb86a9,621e2e8e67b776a24055b564,Profile,"{'child': False, 'start_of_week': 'SUNDAY', 'sleep_tracking': 'Normal', 'time_display_format': '12hour', 'gender': 'MALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'en_US', 'glucose_unit': 'en_US', 'swim_unit': 'METRIC', 'bmi': '<19', 'age': '<30'}"
62cc202db41dcd4b1b010814,621e2eaf67b776a2406b14ac,Profile,"{'child': False, 'start_of_week': 'MONDAY', 'sleep_tracking': 'Normal', 'time_display_format': '12hour', 'gender': 'FEMALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'METRIC', 'swim_unit': 'METRIC', 'bmi': '<19', 'age': '>=30'}"
62cc20e3b41dcd4b1b1ba03b,621e2ed667b776a24085d8d1,Profile,"{'child': False, 'start_of_week': 'MONDAY', 'sleep_tracking': 'Normal', 'time_display_format': '24hour', 'gender': 'FEMALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'METRIC', 'swim_unit': 'METRIC', 'bmi': 23.0, 'age': '<30'}"
62cc216db41dcd4b1b2f143a,621e2ef567b776a24099f889,Profile,"{'child': False, 'start_of_week': 'SUNDAY', 'sleep_tracking': 'Normal', 'time_display_format': '24hour', 'gender': 'MALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'METRIC', 'swim_unit': 'METRIC', 'bmi': 28.0, 'age': '<30'}"
62cc217eb41dcd4b1b3399c3,621e2efa67b776a2409dd1c3,Profile,"{'child': False, 'start_of_week': 'SUNDAY', 'sleep_tracking': 'Normal', 'time_display_format': '12hour', 'gender': 'FEMALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'en_US', 'swim_unit': 'METRIC', 'bmi': 21.0, 'age': '<30'}"
62cc2211b41dcd4b1b49ae5a,621e2f1b67b776a240b3d87c,Profile,"{'child': False, 'start_of_week': 'MONDAY', 'sleep_tracking': 'Normal', 'time_display_format': '24hour', 'gender': 'FEMALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'METRIC', 'swim_unit': 'METRIC', 'bmi': 22.0, 'age': '>=30'}"
62cc2282b41dcd4b1b5c3402,621e2f3967b776a240c654db,Profile,"{'child': False, 'start_of_week': 'MONDAY', 'sleep_tracking': 'Normal', 'time_display_format': '12hour', 'gender': 'MALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'en_US', 'swim_unit': 'METRIC', 'bmi': 24.0, 'age': '>=30'}"
62cc22fdb41dcd4b1b6e441b,621e2f5767b776a240d8f9d6,Profile,"{'child': False, 'start_of_week': 'MONDAY', 'sleep_tracking': 'Normal', 'time_display_format': '24hour', 'gender': 'FEMALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'METRIC', 'swim_unit': 'METRIC', 'bmi': 20.0, 'age': '<30'}"
62cc2329b41dcd4b1b7611eb,621e2f6167b776a240e082a9,Profile,"{'child': False, 'start_of_week': 'MONDAY', 'sleep_tracking': 'Normal', 'time_display_format': '12hour', 'gender': 'FEMALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'METRIC', 'swim_unit': 'METRIC', 'bmi': '>=25', 'age': '>=30'}"
62cc239ab41dcd4b1b86c20c,621e2f7a67b776a240f14425,Profile,"{'child': False, 'start_of_week': 'SUNDAY', 'sleep_tracking': 'Normal', 'time_display_format': '24hour', 'gender': 'MALE', 'weight_unit': 'METRIC', 'distance_unit': 'METRIC', 'height_unit': 'METRIC', 'water_unit': 'METRIC', 'glucose_unit': 'METRIC', 'swim_unit': 'METRIC', 'bmi': 24.0, 'age': '>=30'}"
